X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,LAT,LONG,CRIME_WEIGHT
-8479122.98293542,5317502.05369699,2023/09/19 04:00:00+00,1842,1842,200 FITCH ST     ,POSSESSION/USE DRUG,43.036321953,-76.169257715,162
-8476475.33434027,5319943.21599977,2023/10/13 04:00:00+00,240,240,200 N  TOWNSEND ST     ,CRIMINAL MISCHIEF,43.052348475,-76.145473483,65
-8476648.33139682,5317061.15849756,2023/09/28 04:00:00+00,2000,2012,1400 S  STATE ST     ,CRIMINAL MISCHIEF,43.033426977,-76.147027542,42
-8475292.81744584,5320107.23039695,2023/08/22 04:00:00+00,1644,1644,400 LODI ST     ,CRIMINAL MISCHIEF,43.053425099,-76.134850753,15
-8478809.85857366,5317243.0137335,2023/09/11 04:00:00+00,0,1542,100 MALCOLM ST     ,CRIMINAL MISCHIEF,43.034621079,-76.166444871,5
-8479910.60762856,5322514.52760333,2023/10/21 04:00:00+00,2013,2013,0 HARBORSIDE DR     ,CRIMINAL MISCHIEF,43.0692249150001,-76.176333068,35
-8476893.06763128,5320467.80410322,2023/10/05 04:00:00+00,1046,35,300 PROSPECT AVE    ,CRIMINAL MISCHIEF,43.0557919120001,-76.149226045,120
-8479541.30076507,5319364.35528756,2023/08/27 04:00:00+00,1105,1105,100 WALL ST     ,OFFN AGAINST FAMILY,43.048548564,-76.173015528,45
-8478168.58917729,5318989.31508995,2023/09/19 04:00:00+00,1851,1851,0 CORCORAN CT     ,POSSESSION/USE DANGEROUS WEAPONS,43.0460865000001,-76.16068425,25
-8482141.99724803,5321126.91942275,2023/09/19 04:00:00+00,2242,2242,1000 EMERSON AVE    ,CRIMINAL MISCHIEF,43.0601181220001,-76.1963779819999,20
-8475672.01103858,5320386.93826944,2023/09/19 04:00:00+00,1700,1700,700 LODI ST     ,SIMPLE ASSAULT,43.0552611150001,-76.138257107,54
-8479145.61441054,5316990.9344442,2023/09/19 04:00:00+00,925,925,100 CLAIRMONTE AVE    ,OFFN AGAINST FAMILY,43.0329658640001,-76.1694610169999,5
-8476205.19644516,5312547.76641782,2023/09/19 04:00:00+00,1759,1932,4500 S  SALINA ST     ,CRIMINAL MISCHIEF,43.0037835950001,-76.1430467929999,15
-8476099.38815972,5318467.06106443,2023/09/19 04:00:00+00,2112,2112,700 E  ADAMS ST     ,SIMPLE ASSAULT,43.042657842,-76.142096301,67
-8475826.94472663,5312809.55410316,2023/09/20 04:00:00+00,2000,700,100 SENECA DR     ,CRIMINAL MISCHIEF,43.0055033740001,-76.1396488999999,5
-8471283.63296054,5322504.47877829,2023/09/20 04:00:00+00,1021,1100,3500 JAMES ST     ,CRIMINAL MISCHIEF,43.06915897,-76.098835636,10
-8477702.93384736,5317077.02303306,2023/09/20 04:00:00+00,1245,1250,100 HURON ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.0335311480001,-76.156501197,15
-8476201.57121462,5320346.27976116,2023/09/20 04:00:00+00,1049,1049,700 JAMES ST     ,CRIMINAL MISCHIEF,43.054994234,-76.143014227,294
-8477551.68873064,5316186.46393985,2023/09/20 04:00:00+00,1659,1659,400 KIRK AVE    ,CRIMINAL MISCHIEF,43.027683213,-76.1551425389999,25
-8476414.95008436,5321377.97658277,2023/09/20 04:00:00+00,1603,1603,400 S  ALVORD ST     ,CRIMINAL MISCHIEF,43.0617658960001,-76.1449310419999,77
-8473063.67158202,5323372.18669726,2023/09/20 04:00:00+00,1819,1819,300 TAFT AVE    ,SIMPLE ASSAULT,43.0748530060001,-76.114825995,40
-8479110.23540657,5320553.32599481,2023/09/20 04:00:00+00,1851,1851,100 HUNTER AVE    ,SIMPLE ASSAULT,43.056353266,-76.169143202,5
-8477064.86622219,5316936.46693663,2023/09/20 04:00:00+00,221,221,200 MARTIN LUTHER KING      W ,CRIMINAL MISCHIEF,43.0326082110001,-76.150769338,54
-8478104.56043257,5315036.45510226,2023/09/20 04:00:00+00,2018,2018,1800 SOUTH AVE    ,CRIMINAL MISCHIEF,43.020130754,-76.16010907,5
-8478338.97601441,5317898.88349687,2023/09/20 04:00:00+00,2023,2023,200 HOLLAND ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.0389274730001,-76.1622148609999,20
-8476109.89171027,5314845.73255428,2023/09/20 04:00:00+00,2346,2346,100 W  CORNING AVE    ,SIMPLE ASSAULT,43.0188781310001,-76.142190656,49
-8476893.06763128,5320467.80410322,2023/09/20 04:00:00+00,1820,1820,300 PROSPECT AVE    ,OFFN AGAINST FAMILY,43.0557919120001,-76.149226045,120
-8478165.38039296,5315503.97029038,2023/09/20 04:00:00+00,1930,1930,1400 W  COLVIN ST     ,OFFN AGAINST FAMILY,43.023201181,-76.160655425,15
-8475422.64903399,5315291.62091939,2023/09/20 04:00:00+00,1259,1122,100 RONEY LN     ,CRIMINAL MISCHIEF,43.021806586,-76.13601705,127
-8473063.67158202,5323372.18669726,2023/09/21 04:00:00+00,1813,1818,300 TAFT AVE    ,SIMPLE ASSAULT,43.0748530060001,-76.114825995,40
-8479541.30076507,5319364.35528756,2023/09/21 04:00:00+00,1000,1200,100 WALL ST     ,POSSESSION/USE DRUG,43.048548564,-76.173015528,45
-8476538.15070441,5316074.36409835,2023/09/20 04:00:00+00,2231,2231,2000 S  SALINA ST     ,SIMPLE ASSAULT,43.0269470600001,-76.1460377719999,74
-8476274.70878799,5320471.04821503,2023/09/21 04:00:00+00,1233,1233,800 E  WILLOW ST     ,POSSESSION/USE DRUG,43.055813206,-76.143671233,15
-8481739.11186203,5320630.50255882,2023/09/21 04:00:00+00,1854,1854,1000 MILTON AVE    ,SIMPLE ASSAULT,43.056859838,-76.192758801,5
-8475222.76030542,5319232.00986284,2023/09/21 04:00:00+00,2233,2057,100 ASHWORTH PL     ,CRIMINAL MISCHIEF,43.0476797540001,-76.134221419,30
-8479533.90080193,5316845.25799087,2023/09/22 04:00:00+00,939,939,100 GRANT AVE    ,SIMPLE ASSAULT,43.0320092960001,-76.172949053,5
-8478392.06784179,5323148.47892739,2023/09/21 04:00:00+00,1931,2118,1600 SPRING ST     ,CRIMINAL MISCHIEF,43.0733850510001,-76.162691793,60
-8470958.11450931,5322227.3489548,2023/09/21 04:00:00+00,935,957,1400 NORTHCLIFFE RD     ,CRIMINAL MISCHIEF,43.0673402890001,-76.095911454,5
-8475637.33913602,5311401.34902136,2023/09/22 04:00:00+00,1232,1232,200 SUNRISE DR     ,CRIMINAL MISCHIEF,42.9962517930001,-76.137945644,20
-8477989.05265726,5318917.31599294,2023/09/22 04:00:00+00,2228,2300,200 TULLY ST     ,CRIMINAL MISCHIEF,43.045613829,-76.159071446,5
-8476177.25380582,5312090.41898376,2023/09/22 04:00:00+00,1943,1943,100 W  SENECA TPKE   ,CRIMINAL MISCHIEF,43.0007789970001,-76.14279578,20
-8476672.09432324,5321755.03558797,2023/09/22 04:00:00+00,1202,1223,900 PARK ST     ,SIMPLE ASSAULT,43.06424058,-76.147241008,7
-8475119.91367503,5320571.77620768,2023/09/22 04:00:00+00,2355,2355,300 OAK ST     ,STOLEN PROPERTY,43.05647437,-76.133297532,55
-8477658.75002827,5319279.19006589,2023/09/22 04:00:00+00,0,2359,0 WALTON ST     ,CRIMINAL MISCHIEF,43.0479894800001,-76.1561042869999,5
-8477028.58263604,5321589.15928441,2023/09/22 04:00:00+00,1550,1550,100 LILAC ST     ,CRIMINAL MISCHIEF,43.063151926,-76.1504433969999,20
-8477384.62199734,5319378.88703025,2023/09/22 04:00:00+00,2257,2257,300 S  CLINTON ST     ,ALL OTHER OFFENSES,43.04864396,-76.153641753,66
-8473999.64497005,5317537.24395687,2023/09/23 04:00:00+00,606,606,800 LANCASTER AVE    ,SIMPLE ASSAULT,43.0365530110001,-76.1232339869999,25
-8477643.06700446,5317514.97486003,2023/09/23 04:00:00+00,332,332,500 TALLMAN ST     ,SIMPLE ASSAULT,43.036406793,-76.155963404,40
-8476893.06763128,5320467.80410322,2023/09/23 04:00:00+00,920,920,300 PROSPECT AVE    ,CRIMINAL MISCHIEF,43.0557919120001,-76.149226045,120
-8476502.88580292,5321180.31116938,2023/09/23 04:00:00+00,528,528,700 BUTTERNUT ST     ,ALL OTHER OFFENSES,43.0604685540001,-76.1457209819999,94
-8475422.64903399,5315291.62091939,2023/09/23 04:00:00+00,1130,130,100 RONEY LN     ,ALL OTHER OFFENSES,43.021806586,-76.13601705,127
-8477595.26608115,5319737.68425968,2023/09/23 04:00:00+00,100,700,300 ERIE BLVD W ,CRIMINAL MISCHIEF,43.050999296,-76.155534001,12
-8480340.75326544,5319980.51105203,2023/09/23 04:00:00+00,1348,1348,100 STATE FAIR BLVD   ,SIMPLE ASSAULT,43.0525932890001,-76.180197132,45
-8477971.62258535,5315912.23968633,2023/09/02 04:00:00+00,1409,1409,100 W  BISSELL ST     ,SIMPLE ASSAULT,43.0258823830001,-76.1589148689999,40
-8479306.5656963,5319288.76746629,2023/09/23 04:00:00+00,1439,1439,100 S  GEDDES ST     ,CRIMINAL MISCHIEF,43.0480523530001,-76.170906867,10
-8479306.27326,5319305.73088179,2023/09/23 04:00:00+00,1441,1441,800 ERIE BLVD W ,CRIMINAL MISCHIEF,43.0481637130001,-76.17090424,25
-8476707.42635038,5319200.73520718,2023/09/23 04:00:00+00,1400,630,500 S  STATE ST     ,CRIMINAL MISCHIEF,43.0474744430001,-76.147558401,748
-8472799.93667269,5319861.31941243,2023/09/23 04:00:00+00,1502,1502,2100 ERIE BLVD E ,CRIMINAL MISCHIEF,43.051810882,-76.1124568239999,10
-8479562.02889954,5319303.20617035,2023/09/23 04:00:00+00,1448,1448,900 ERIE BLVD W ,CRIMINAL MISCHIEF,43.048147139,-76.1732017319999,5
-8478260.40471406,5318952.18469559,2023/09/23 04:00:00+00,1554,1554,0 STONE CT     ,OFFN AGAINST FAMILY,43.0458427410001,-76.161509043,35
-8471197.78670882,5320221.22991729,2023/09/23 04:00:00+00,1704,1704,2700 ERIE BLVD E ,CRIMINAL MISCHIEF,43.054173404,-76.098064466,30
-8480290.09788775,5316939.79388737,2023/09/23 04:00:00+00,2018,2018,100 MARKLAND AVE    ,SIMPLE ASSAULT,43.0326300570001,-76.179742087,5
-8474469.7022066,5320013.73843745,2023/09/23 04:00:00+00,1845,1845,300 N  BEECH ST     ,SIMPLE ASSAULT,43.052811401,-76.127456583,40
-8474434.94325219,5317756.54495772,2023/09/23 04:00:00+00,1000,1000,700 LIVINGSTON AVE    ,CRIMINAL MISCHIEF,43.037992914,-76.1271443379999,30
-8472650.20115959,5315506.60985145,2023/09/24 04:00:00+00,340,341,100 JULIAN PL     ,CRIMINAL MISCHIEF,43.023218516,-76.111111727,5
-8478147.68860893,5322330.9217557,2023/09/24 04:00:00+00,528,528,300 TURTLE ST     ,CRIMINAL MISCHIEF,43.0680199980001,-76.1604964969999,35
-8475550.63494498,5315835.05822413,2023/09/24 04:00:00+00,644,644,200 MOORE AVE    ,SIMPLE ASSAULT,43.025375523,-76.1371667669999,55
-8476513.05461577,5318475.52252604,2023/09/24 04:00:00+00,22,22,900 S  TOWNSEND ST     ,OFFN AGAINST FAMILY,43.042713394,-76.14581233,42
-8476467.98858971,5317541.03152707,2023/09/24 04:00:00+00,925,925,100 ROSE AVE    ,CRIMINAL MISCHIEF,43.03657788,-76.145407495,10
-8472830.94159991,5319302.8669323,2023/09/24 04:00:00+00,1115,1115,200 CROLY ST     ,CRIMINAL MISCHIEF,43.0481449120001,-76.112735346,30
-8476918.92714899,5315715.65357843,2023/09/24 04:00:00+00,400,700,400 W  COLVIN ST     ,CRIMINAL MISCHIEF,43.0245913700001,-76.149458345,45
-8479804.00151633,5316696.82253721,2023/09/24 04:00:00+00,1322,1322,300 LAFORTE AVE    ,SIMPLE ASSAULT,43.031034596,-76.175375409,10
-8476512.70240089,5317116.0236099,2023/09/24 04:00:00+00,300,515,0 MARTIN LUTHER KING      E ,CRIMINAL MISCHIEF,43.0337872360001,-76.1458091659999,5
-8471801.64930538,5319173.80351246,2023/09/24 04:00:00+00,1353,1802,100 MILNOR AVE    ,POSSESSION/USE DRUG,43.047297642,-76.1034890559999,35
-8476781.3781145,5322666.760587,2023/09/24 04:00:00+00,1500,1520,900 POND ST     ,SIMPLE ASSAULT,43.0702239290001,-76.148222721,40
-8477840.01912486,5318444.0408159,2023/09/24 04:00:00+00,1629,1629,800 S  WEST ST     ,CRIMINAL MISCHIEF,43.042506707,-76.157732655,15
-8477375.90924343,5320103.91222059,2023/09/24 04:00:00+00,2330,230,200 HERALD PL     ,CRIMINAL MISCHIEF,43.0534033180001,-76.1535634849999,20
-8476241.10377143,5316269.52464159,2023/09/24 04:00:00+00,1005,1005,300 BAKER AVE    ,CRIMINAL MISCHIEF,43.0282286620001,-76.143369354,25
-8478405.51890982,5315481.04093357,2023/09/24 04:00:00+00,107,107,1600 W  COLVIN ST     ,CRIMINAL MISCHIEF,43.023050595,-76.1628126259999,25
-8478137.92199341,5316115.15188595,2023/09/25 04:00:00+00,205,210,0 CENTENNIAL DR     ,KIDNAPPING,43.027214912,-76.160408762,150
-8472056.35141726,5318712.66118073,2023/09/25 04:00:00+00,815,815,200 EAST AVE    ,CRIMINAL MISCHIEF,43.044270259,-76.105777084,10
-8476707.42635038,5319200.73520718,2023/09/24 04:00:00+00,1449,1449,500 S  STATE ST     ,POSSESSION/USE DRUG,43.0474744430001,-76.147558401,748
-8477903.74107306,5313910.39250926,2023/09/25 04:00:00+00,2217,2217,500 VALLEY DR     ,OFFN AGAINST FAMILY,43.0127346570001,-76.1583050789999,20
-8476707.42635038,5319200.73520718,2023/09/25 04:00:00+00,1500,1000,500 S  STATE ST     ,OFFN AGAINST FAMILY,43.0474744430001,-76.147558401,748
-8473040.51846376,5316622.76422402,2023/09/25 04:00:00+00,1417,1542,900 BROAD ST     ,OFFN AGAINST FAMILY,43.030548287,-76.1146180069999,5
-8471327.64913247,5321050.41903654,2023/09/25 04:00:00+00,1700,1730,2700 BURNET AVE    ,CRIMINAL MISCHIEF,43.0596160150001,-76.0992310399999,15
-8477107.79124048,5320829.5741498,2023/09/25 04:00:00+00,1700,730,500 PROSPECT AVE    ,CRIMINAL MISCHIEF,43.0581664860001,-76.15115494,5
-8477311.2144742,5313230.78976774,2023/09/26 04:00:00+00,125,125,500 PACIFIC AVE    ,SIMPLE ASSAULT,43.0082705240001,-76.152982322,25
-8475481.02018823,5319662.46130832,2023/09/25 04:00:00+00,1339,1339,100 S  CROUSE AVE    ,CRIMINAL MISCHIEF,43.0505055,-76.136541407,5
-8477092.49160098,5321436.74533155,2023/09/26 04:00:00+00,1345,1345,100 MARY ST     ,OFFN AGAINST FAMILY,43.0621516090001,-76.151017501,65
-8481211.31365089,5320152.48848411,2023/09/26 04:00:00+00,1600,1730,100 ERIE ST     ,POSSESSION/USE DRUG,43.053722179,-76.188017509,15
-8476274.70878799,5320471.04821503,2023/09/26 04:00:00+00,1540,1540,800 E  WILLOW ST     ,OFFN AGAINST FAMILY,43.055813206,-76.143671233,15
-8480351.15150775,5319376.20737861,2023/09/26 04:00:00+00,1545,1545,200 TOMPKINS ST     ,FORGERY/COUNTERFEIT,43.048626369,-76.180290541,32
-8472837.8037786,5322899.05669386,2023/09/26 04:00:00+00,1801,1801,200 HAZELHURST AVE    ,SIMPLE ASSAULT,43.0717483180001,-76.1127969899999,10
-8478239.71721121,5317062.61518095,2023/09/26 04:00:00+00,1941,1941,500 BELLEVUE AVE    ,SIMPLE ASSAULT,43.0334365420001,-76.161323204,70
-8471433.41344672,5319563.21405436,2023/09/26 04:00:00+00,2356,2356,200 DELRAY AVE    ,SIMPLE ASSAULT,43.0498539920001,-76.1001811369999,5
-8476123.9687278,5318117.98051142,2023/09/26 04:00:00+00,2323,2323,100 DYER CT     ,SIMPLE ASSAULT,43.040365981,-76.1423171119999,40
-8475438.52497449,5321612.8164081,2023/09/26 04:00:00+00,2235,2239,300 PARK ST     ,OFFN AGAINST FAMILY,43.06330719,-76.136159666,85
-8475902.80851432,5312034.8171247,2023/09/26 04:00:00+00,2115,2215,200 E  SENECA TPKE   ,CRIMINAL MISCHIEF,43.000413704,-76.140330396,10
-8474488.08339224,5319122.63684231,2023/09/26 04:00:00+00,1500,1500,1500 E  GENESEE ST     ,OFFN AGAINST FAMILY,43.0469617420001,-76.127621704,97
-8479623.33922229,5319910.13831021,2023/08/22 04:00:00+00,1700,1710,300 LIBERTY ST     ,OFFN AGAINST FAMILY,43.052131344,-76.1737524919999,15
-8476191.45238423,5320982.62129534,2023/10/06 04:00:00+00,52,52,100 BEECHER ST     ,OFFN AGAINST FAMILY,43.0591710240001,-76.1429233279999,22
-8479122.98293542,5317502.05369699,2023/08/22 04:00:00+00,1758,1758,200 FITCH ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.036321953,-76.169257715,162
-8473510.29873742,5319566.41809293,2023/10/06 04:00:00+00,49,49,1800 ERIE BLVD E ,SIMPLE ASSAULT,43.0498750250001,-76.118838115,100
-8478396.44258646,5315083.16084995,2023/08/27 04:00:00+00,1201,1201,400 CRADDOCK ST     ,OFFN AGAINST FAMILY,43.020437503,-76.1627310919999,20
-8475391.39630959,5316162.65669871,2023/10/06 04:00:00+00,320,320,100 JAMESVILLE AVE    ,CRIMINAL MISCHIEF,43.0275268730001,-76.1357363019999,65
-8476673.14974333,5315616.18556417,2023/09/02 04:00:00+00,1720,1720,100 FAGE AVE    ,SIMPLE ASSAULT,43.0239381370001,-76.147250489,112
-8477859.64886991,5318581.19502544,2023/08/27 04:00:00+00,1700,1724,700 S  WEST ST     ,CRIMINAL MISCHIEF,43.0434071610001,-76.157908992,15
-8477274.85908698,5324246.89603895,2023/08/22 04:00:00+00,1843,1843,1300 LEMOYNE AVE    ,SIMPLE ASSAULT,43.080592451,-76.152655736,10
-8479141.77767297,5317679.31323462,2023/09/11 04:00:00+00,1613,1613,500 DELAWARE ST     ,CRIMINAL MISCHIEF,43.037485824,-76.169426551,70
-8476205.00775862,5315112.31839196,2023/10/21 04:00:00+00,1358,1358,2800 S  SALINA ST     ,CRIMINAL MISCHIEF,43.020629,-76.143045098,50
-8474903.3913655,5315632.20433297,2023/09/02 04:00:00+00,600,600,100 RUTH AVE    ,CRIMINAL MISCHIEF,43.0240433370001,-76.131352479,5
-8479052.00084135,5318883.12677994,2023/08/27 04:00:00+00,1758,1758,700 MARCELLUS ST     ,CRIMINAL MISCHIEF,43.045389377,-76.168620072,15
-8478137.92199341,5316115.15188595,2023/10/06 04:00:00+00,1010,1010,0 CENTENNIAL DR     ,CRIMINAL MISCHIEF,43.027214912,-76.160408762,150
-8470980.02953219,5319187.85680202,2023/10/21 04:00:00+00,2239,2241,1100 SALT SPRINGS RD     ,CRIMINAL MISCHIEF,43.0473898990001,-76.09610832,27
-8476353.32194447,5320604.68697808,2023/09/02 04:00:00+00,1739,1739,600 CATHERINE ST     ,OFFN AGAINST FAMILY,43.05669039,-76.1443774269999,109
-8482358.50864825,5320705.90241608,2023/09/11 04:00:00+00,1722,1722,100 MORGAN AVE    ,SIMPLE ASSAULT,43.0573547440001,-76.1983229369999,20
-8477586.24252323,5319531.37770337,2023/08/27 04:00:00+00,156,156,0 E  WASHINGTON ST/ S. WARREN ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.049645001,-76.155452941,10
-8476513.05461577,5318475.52252604,2023/10/06 04:00:00+00,123,123,900 S  TOWNSEND ST     ,OFFN AGAINST FAMILY,43.042713394,-76.14581233,42
-8479122.98293542,5317502.05369699,2023/10/22 04:00:00+00,306,306,200 FITCH ST     ,SIMPLE ASSAULT,43.036321953,-76.169257715,162
-8473867.55660186,5320637.58034402,2023/09/02 04:00:00+00,2301,2301,700 TEALL AVE    ,OFFN AGAINST FAMILY,43.056906295,-76.122047417,5
-8476634.19883086,5315496.74686541,2023/09/11 04:00:00+00,1746,1746,100 FERNWOOD AVE    ,CRIMINAL MISCHIEF,43.023153742,-76.1469005869999,132
-8478382.44204543,5314572.54290168,2023/08/27 04:00:00+00,1954,1954,100 FAIRFIELD AVE    ,DRIVING UNDER INFLUENCE,43.0170838380001,-76.162605323,15
-8479020.39289646,5317600.86891297,2023/10/06 04:00:00+00,1157,1157,400 DELAWARE ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.0369707680001,-76.168336133,30
-8480893.66838196,5319564.10124678,2023/10/22 04:00:00+00,53,53,400 SCHUYLER ST     ,OFFN AGAINST FAMILY,43.049859816,-76.1851640529999,10
-8477152.45172962,5322021.08950058,2023/09/02 04:00:00+00,2030,2140,1200 PARK ST     ,SIMPLE ASSAULT,43.065986664,-76.1515561319999,30
-8477643.06700446,5317514.97486003,2023/09/11 04:00:00+00,2020,2020,500 TALLMAN ST     ,SIMPLE ASSAULT,43.036406793,-76.155963404,40
-8481669.63859234,5319915.03115201,2023/08/27 04:00:00+00,1954,1954,300 ERIE ST     ,OFFN AGAINST FAMILY,43.0521634620001,-76.192134712,30
-8476678.30906777,5317786.47373563,2023/10/06 04:00:00+00,1613,1613,300 BURT ST     ,SIMPLE ASSAULT,43.03818942,-76.147296836,90
-8477523.9814207,5322219.83462332,2023/10/22 04:00:00+00,231,231,1300 PARK ST     ,CRIMINAL MISCHIEF,43.067290975,-76.15489364,25
-8476445.60480047,5314359.46470715,2023/09/03 04:00:00+00,131,131,1100 CANNON ST     ,ALL OTHER OFFENSES,43.0156843170001,-76.145206418,27
-8477304.67233904,5321742.72535122,2023/09/11 04:00:00+00,2136,2136,200 LILAC ST     ,ALL OTHER OFFENSES,43.064159788,-76.1529235529999,72
-8478453.89858316,5318922.84868249,2023/08/27 04:00:00+00,2023,2023,400 OTISCO ST     ,CRIMINAL MISCHIEF,43.0456501510001,-76.163247228,5
-8479660.77663496,5317441.63196223,2023/10/06 04:00:00+00,1149,1149,1200 S  GEDDES ST     ,CRIMINAL MISCHIEF,43.035925224,-76.174088798,102
-8477059.71257504,5322189.78817663,2023/10/22 04:00:00+00,1159,1159,600 CARBON ST     ,CRIMINAL MISCHIEF,43.0670937900001,-76.150723042,85
-8478103.66431067,5319038.16157245,2023/09/03 04:00:00+00,328,418,200 OTISCO ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.046407173,-76.16010102,15
-8478664.61268694,5322616.28641359,2023/09/11 04:00:00+00,2158,2158,200 WOLF ST     ,CRIMINAL MISCHIEF,43.069892699,-76.165140105,50
-8475866.25731612,5314986.60665132,2023/08/27 04:00:00+00,2128,2128,300 E  BRIGHTON AVE    ,POSSESSION/USE DANGEROUS WEAPONS,43.0198033630001,-76.140002051,15
-8476135.1047957,5313452.87780014,2023/10/06 04:00:00+00,1200,1200,4000 S  SALINA ST     ,CRIMINAL MISCHIEF,43.009729398,-76.142417149,5
-8479910.60762856,5322514.52760333,2023/10/22 04:00:00+00,1057,1057,0 HARBORSIDE DR     ,SIMPLE ASSAULT,43.0692249150001,-76.176333068,35
-8478425.7359765,5322258.36784509,2023/09/03 04:00:00+00,641,645,2600 LODI ST     ,POSSESSION/USE DRUG,43.0675438550001,-76.1629942389999,20
-8477413.2198632,5312663.47059927,2023/09/11 04:00:00+00,300,610,100 MILBURN DR     ,CRIMINAL MISCHIEF,43.0045437040001,-76.153898652,25
-8479660.77663496,5317441.63196223,2023/08/27 04:00:00+00,2113,2113,1200 S  GEDDES ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.035925224,-76.174088798,102
-8472327.38142678,5319471.0281519,2023/10/06 04:00:00+00,1606,1606,100 RIDGEWAY AVE    ,SIMPLE ASSAULT,43.049248832,-76.1082117879999,10
-8477945.19489296,5316599.76679214,2023/10/22 04:00:00+00,1552,1552,800 SOUTH AVE    ,CRIMINAL MISCHIEF,43.0303972720001,-76.158677465,25
-8476673.14974333,5315616.18556417,2023/09/03 04:00:00+00,1612,1612,100 FAGE AVE    ,SIMPLE ASSAULT,43.0239381370001,-76.147250489,112
-8475489.13404327,5323857.26139211,2023/09/11 04:00:00+00,1800,1800,100 MAPLEHURST AVE    ,SIMPLE ASSAULT,43.0780359120001,-76.136614295,10
-8476998.42763313,5321366.3183482,2023/08/27 04:00:00+00,2301,2301,600 E  DIVISION ST     ,CRIMINAL MISCHIEF,43.0616893800001,-76.1501725099999,42
-8476631.03001023,5321087.4006888,2023/10/06 04:00:00+00,1900,1905,600 BUTTERNUT ST     ,CRIMINAL MISCHIEF,43.0598587430001,-76.1468721209999,220
-8479648.46436532,5318014.56726483,2023/10/22 04:00:00+00,2209,2210,200 GRAND AVE    ,SIMPLE ASSAULT,43.039687013,-76.173978195,10
-8472515.41206923,5322043.88268922,2023/09/12 04:00:00+00,45,45,200 WOODBINE AVE    ,SIMPLE ASSAULT,43.066136251,-76.1099008959999,25
-8477351.35772973,5314532.17185841,2023/09/03 04:00:00+00,1930,1930,100 WIMAN AVE    ,SIMPLE ASSAULT,43.016818679,-76.153342935,35
-8476707.42635038,5319200.73520718,2023/10/06 04:00:00+00,1500,1600,500 S  STATE ST     ,OFFN AGAINST FAMILY,43.0474744430001,-76.147558401,748
-8476998.42763313,5321366.3183482,2023/08/27 04:00:00+00,2303,2303,600 E  DIVISION ST     ,CRIMINAL MISCHIEF,43.0616893800001,-76.1501725099999,42
-8476201.57121462,5320346.27976116,2023/08/22 04:00:00+00,2351,2351,700 JAMES ST     ,SIMPLE ASSAULT,43.054994234,-76.143014227,294
